bid,use1_gf,use2_gf,steps_lb,steps_ub,f0_tag,f0_cap,f0_elv,f0_scale,f1_tag,f1_cap,f1_elv,f1_scale,f2_tag,f2_cap,f2_elv,f2_scale,f5_tag,f5_cap,f5_elv,f5_scale
2809000,nrp,retail,-0.2,1.9,IBI2020_mf_struc_nrp-retail-s1,16000.0,0.1,260.0,okNRP_mf_cont_nrp-retail,1000000.0,0.1,260.0,IBI2020_cel_struc_bsmt,10000.0,-2.6,260.0,IBI2020_gen_struc_nrp-retail-5,8000.0,0.1,260.0
2806000,resi,sfd,0.9,2.9,IBI2020_mf_struc_resi-sfd-std,196000.0,0.3,200.0,IBI2017_mf_cont_resi,1000000.0,0.3,200.0,IBI2020_cel_struc_crwl,98000.0,-2.4,200.0,IBI2020_gen_struc_resi-sfd-std,98000.0,0.3,200.0
2807000,resi,sfd,0.9,2.9,IBI2020_mf_struc_resi-sfd-std,186000.0,0.3,180.0,IBI2017_mf_cont_resi,1000000.0,0.3,180.0,IBI2020_cel_struc_crwl,93000.0,-2.4,180.0,IBI2020_gen_struc_resi-sfd-std,93000.0,0.3,180.0
2804000,resi,sfd,-1.0,1.0,IBI2020_mf_struc_resi-sfd-std,183000.0,0.0,180.0,IBI2017_mf_cont_resi,1000000.0,0.0,180.0,IBI2020_cel_struc_crwl,92000.0,-2.7,180.0,IBI2020_gen_struc_resi-sfd-std,92000.0,0.0,180.0
2805000,resi,sfd,1.0,2.0,IBI2020_mf_struc_resi-sfd-hi,498000.0,0.2,160.0,IBI2017_mf_cont_resi,1000000.0,0.2,160.0,IBI2020_cel_struc_crwl,249000.0,-2.5,160.0,IBI2020_gen_struc_resi-sfd-hi,249000.0,0.2,160.0
2800000,nrp,retail,-0.5,1.5,IBI2020_mf_struc_nrp-retail-s1,10000.0,0.1,770.0,okNRP_mf_cont_nrp-retail,1000000.0,0.1,770.0,IBI2020_cel_struc_bsmt,10000.0,-2.6,770.0,IBI2020_gen_struc_nrp-retail-5,1000.0,0.1,770.0
2803000,resi,sfd,1.7,3.8,IBI2020_mf_struc_resi-sfd-std,221000.0,0.4,140.0,IBI2017_mf_cont_resi,1000000.0,0.4,140.0,IBI2020_cel_struc_bsmt,110000.0,-2.3,140.0,IBI2020_gen_struc_resi-sfd-std,110000.0,0.4,140.0
2757000,resi,sfd,3.0,6.0,IBI2020_mf_struc_resi-sfd-std,197000.0,0.7,120.0,IBI2017_mf_cont_resi,1000000.0,0.7,120.0,IBI2020_cel_struc_crwl,99000.0,-2.0,120.0,IBI2020_gen_struc_resi-sfd-std,99000.0,0.7,120.0
254065,nrp,comy,0.7,2.8,IBI2020_mf_struc_nrp,10000.0,0.3,80.0,okNRP_mf_cont_nrp-6x,1000000.0,0.3,80.0,IBI2020_cel_struc_bsmt,10000.0,-2.4,80.0,,,,
2755000,nrp,office,0.0,2.0,IBI2020_mf_struc_nrp-office-s0,68000.0,0.2,260.0,okNRP_mf_cont_nrp-office,1000000.0,0.2,260.0,IBI2020_cel_struc_bsmt,34000.0,-2.6,260.0,IBI2020_gen_struc_nrp-office-3,34000.0,0.2,260.0
2756000,resi,sfd,1.0,3.0,IBI2020_mf_struc_resi-sfd-std,170000.0,0.3,150.0,IBI2017_mf_cont_resi,1000000.0,0.3,150.0,IBI2020_cel_struc_crwl,85000.0,-2.4,150.0,IBI2020_gen_struc_resi-sfd-std,85000.0,0.3,150.0
2753000,resi,sfd,1.7,3.8,IBI2020_mf_struc_resi-sfd-std,157000.0,0.4,120.0,IBI2017_mf_cont_resi,1000000.0,0.4,120.0,IBI2020_cel_struc_crwl,79000.0,-2.3,120.0,IBI2020_gen_struc_resi-sfd-std,79000.0,0.4,120.0
2754000,resi,sfd,1.7,3.8,IBI2020_mf_struc_resi-sfd-std,197000.0,0.4,120.0,IBI2017_mf_cont_resi,1000000.0,0.4,120.0,IBI2020_cel_struc_crwl,99000.0,-2.3,120.0,IBI2020_gen_struc_resi-sfd-std,99000.0,0.4,120.0
2751000,nrp,office,-0.1,2.0,IBI2020_mf_struc_nrp-office-s0,773000.0,0.1,390.0,okNRP_mf_cont_nrp-office,1000000.0,0.1,390.0,IBI2020_cel_struc_bsmt,386000.0,-2.6,390.0,IBI2020_gen_struc_nrp-office-3,386000.0,0.1,390.0
2752000,resi,sfd,0.9,2.9,IBI2020_mf_struc_resi-sfd-std,212000.0,0.3,220.0,IBI2017_mf_cont_resi,1000000.0,0.3,220.0,IBI2020_cel_struc_crwl,106000.0,-2.4,220.0,IBI2020_gen_struc_resi-sfd-std,106000.0,0.3,220.0
2749000,resi,sfd,0.9,2.9,IBI2020_mf_struc_resi-sfd-std,215000.0,0.3,220.0,IBI2017_mf_cont_resi,1000000.0,0.3,220.0,IBI2020_cel_struc_crwl,108000.0,-2.4,220.0,IBI2020_gen_struc_resi-sfd-std,108000.0,0.3,220.0
2750000,resi,sfd,1.0,2.0,IBI2020_mf_struc_resi-sfd-std,153000.0,0.2,120.0,IBI2017_mf_cont_resi,1000000.0,0.2,120.0,IBI2020_cel_struc_crwl,76000.0,-2.5,120.0,IBI2020_gen_struc_resi-sfd-std,76000.0,0.2,120.0
2747000,resi,mf,3.0,6.0,IBI2020_mf_struc_resi-mf-std,111000.0,0.7,50.0,IBI2017_mf_cont_resi,1000000.0,0.7,50.0,IBI2020_cel_struc_bsmt,56000.0,-2.0,50.0,IBI2020_gen_struc_resi-mf-std,56000.0,0.7,50.0
2748000,resi,mf,1.4,3.7,IBI2020_mf_struc_resi-mf-std,111000.0,0.4,130.0,IBI2017_mf_cont_resi,1000000.0,0.4,130.0,IBI2020_cel_struc_bsmt,56000.0,-2.3,130.0,IBI2020_gen_struc_resi-mf-std,56000.0,0.4,130.0
2745000,nrp,office,-0.1,2.0,IBI2020_mf_struc_nrp-office-s0,334000.0,0.1,400.0,okNRP_mf_cont_nrp-office,1000000.0,0.1,400.0,IBI2020_cel_struc_bsmt,167000.0,-2.6,400.0,IBI2020_gen_struc_nrp-office-3,167000.0,0.1,400.0
2746000,resi,sfd,0.9,2.9,IBI2020_mf_struc_resi-sfd-std,215000.0,0.3,220.0,IBI2017_mf_cont_resi,1000000.0,0.3,220.0,IBI2020_cel_struc_crwl,108000.0,-2.4,220.0,IBI2020_gen_struc_resi-sfd-std,108000.0,0.3,220.0
2743000,resi,sfd,-1.0,1.0,IBI2020_mf_struc_resi-sfd-std,10000.0,0.0,240.0,IBI2017_mf_cont_resi,1000000.0,0.0,240.0,IBI2020_cel_struc_bsmt,10000.0,-2.7,240.0,IBI2020_gen_struc_resi-sfd-std,1000.0,0.0,240.0
