xid,wse_sA_0020_1218,wse_sA_0100_1218,wse_sA_0200_1218,wse_sA_0500_1218
814,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
816,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
817,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
818,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
819,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
820,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
821,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
822,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
823,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
824,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
825,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
826,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
827,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
828,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
829,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
830,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
831,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
832,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
833,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
834,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
835,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
836,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
837,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
838,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
839,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
840,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
841,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
842,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
843,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
844,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
845,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
846,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
847,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
849,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
850,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
851,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
852,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
853,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
854,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
855,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
856,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
857,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
858,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
859,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
860,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
861,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
862,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
863,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
864,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
865,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
866,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
867,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
868,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
869,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
870,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
871,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
872,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
873,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
874,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
875,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
876,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
877,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
878,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
879,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
880,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
881,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
882,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
883,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
884,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
885,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
886,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
887,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
888,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
889,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
890,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
891,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
893,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
894,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
896,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
897,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
901,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
902,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
908,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
909,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
910,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
914,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
918,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
922,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
923,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
924,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
925,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
926,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
928,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
929,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
931,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
936,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
937,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
939,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
944,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
948,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
959,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
960,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
962,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
963,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
970,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
973,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
975,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
977,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
981,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
982,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
983,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
986,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
997,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
999,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1003,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1005,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1006,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1007,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1010,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1011,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1012,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1013,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1014,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1016,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1020,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1021,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1022,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1023,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1024,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1025,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1027,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1029,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1033,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1036,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1042,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1044,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1045,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1049,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1061,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1072,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1088,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1091,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1099,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1101,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1103,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1113,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1114,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1116,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1119,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1120,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1123,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1127,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1128,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1137,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1139,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1140,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1144,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1145,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1146,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1157,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1162,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1163,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1164,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1168,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1174,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1175,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1176,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1178,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1181,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1182,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1183,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1184,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1187,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1189,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1191,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1192,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1196,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1200,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1206,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1207,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1211,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1225,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1227,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1228,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1244,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1245,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1246,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1261,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1282,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1283,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1289,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1317,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1320,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1321,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1330,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1331,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1340,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1342,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1356,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1359,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1372,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1385,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1386,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1392,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1393,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1409,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1415,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1418,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1420,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1422,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1424,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1437,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1449,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1469,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1472,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1484,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1485,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1512,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1528,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1529,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1534,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1535,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1551,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1556,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1564,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1565,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1566,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1567,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1571,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1575,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1592,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1597,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1598,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1601,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1602,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1612,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1613,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1614,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1615,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1625,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1626,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1631,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1640,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1642,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1643,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1644,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1646,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1647,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1653,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1654,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1661,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1664,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1669,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1679,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1684,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1685,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1692,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1695,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1700,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1714,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1715,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1716,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1718,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1723,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1724,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1726,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1728,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1729,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1736,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1766,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1774,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1808,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1819,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1820,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1838,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1866,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1916,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1919,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1934,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1940,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1946,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1984,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
1998,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2000,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2010,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2013,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2035,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2039,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2044,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2057,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2061,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2064,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2068,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2083,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2087,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2091,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2108,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2112,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2123,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2124,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2135,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2140,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2141,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2143,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2152,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2155,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2159,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2161,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2167,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2169,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2170,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2182,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2184,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2192,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2194,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2195,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2196,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2198,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2200,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2201,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2204,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2205,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2206,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2207,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2209,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2217,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2218,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2219,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2220,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2222,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2223,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2225,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2226,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2227,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2228,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2229,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2230,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2231,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2234,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2236,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2238,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2239,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2243,426.9800109863281,427.2200012207031,427.2799987792969,427.3299865722656
2246,426.9800109863281,427.2200012207031,427.2799987792969,427.3299865722656
2255,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2273,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2281,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2282,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2284,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2285,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2286,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2290,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2291,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2292,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2298,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2355,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2362,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2363,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2365,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2366,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2368,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2369,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2370,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2371,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2372,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2373,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2375,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2376,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2377,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2378,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2379,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2380,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2381,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2382,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2384,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2388,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2389,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2390,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2391,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2392,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2394,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2395,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2396,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2397,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2398,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2399,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2400,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2401,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2402,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2403,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2404,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2405,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2406,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2407,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2408,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2409,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2410,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2411,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2412,342.8900146484375,343.3599853515625,343.4800109863281,343.8399963378906
2413,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2414,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
2415,392.29998779296875,392.7699890136719,392.8399963378906,392.989990234375
