xid,0.2,0.05,0.01,0.005,0.002,0.0,ead
3394,,0.0,0.0,0.0,0.0,,0.0
3407,,0.0,0.0,0.0,0.0,,0.0
3408,,0.0,0.0,0.0,0.0,,0.0
3411,,0.0,0.0,0.0,0.0,,0.0
3414,,0.0,0.0,0.0,0.0,,0.0
3423,,0.0,0.0,0.0,0.0,,0.0
3429,,0.0,0.0,0.0,0.0,,0.0
3430,,0.0,0.0,0.0,0.0,,0.0
3431,,0.0,0.0,0.0,0.0,,0.0
3432,,0.0,0.0,0.0,0.0,,0.0
3433,0.0,0.0,0.0,0.0,1.0,1.667,0.004
3436,0.0,0.0,0.0,1.0,1.0,1.0,0.008
3441,,0.0,0.0,0.0,0.0,,0.0
3447,,0.0,0.0,0.0,0.0,,0.0
3450,,0.0,0.0,0.0,0.0,,0.0
3452,,0.0,0.0,0.0,0.0,,0.0
3453,,0.0,0.0,0.0,0.0,,0.0
3454,,0.0,0.0,0.0,0.0,,0.0
3463,,0.0,0.0,0.0,0.0,,0.0
3465,,0.0,0.0,0.0,0.0,,0.0
3466,,0.0,0.0,0.0,0.0,,0.0
3467,,0.0,0.0,0.0,0.0,,0.0
3468,,0.0,0.0,0.0,0.0,,0.0
3469,,0.0,0.0,0.0,0.0,,0.0
3470,,0.0,0.0,0.0,0.0,,0.0
3471,,0.0,0.0,0.0,0.0,,0.0
3472,,0.0,0.0,0.0,0.0,,0.0
3473,0.0,0.0,0.0,1.0,1.0,1.0,0.008
3474,0.0,0.0,0.0,1.0,1.0,1.0,0.008
3475,0.0,0.0,1.0,1.0,1.0,1.0,0.03
3476,0.0,0.0,1.0,1.0,1.0,1.0,0.03
3477,0.0,0.0,0.0,1.0,1.0,1.0,0.008
3478,,0.0,0.0,0.0,0.0,,0.0
3479,,0.0,0.0,0.0,0.0,,0.0
3480,0.0,0.0,0.0,0.0,1.0,1.667,0.004
3481,,0.0,0.0,0.0,0.0,,0.0
3482,0.0,0.0,0.0,1.0,1.0,1.0,0.008
3483,,0.0,0.0,0.0,0.0,,0.0
3484,0.0,0.0,1.0,1.0,1.0,1.0,0.03
3485,,0.0,0.0,0.0,0.0,,0.0
3486,,0.0,0.0,0.0,0.0,,0.0
3487,0.0,0.0,0.0,1.0,1.0,1.0,0.008
3488,,0.0,0.0,0.0,0.0,,0.0
3489,,0.0,0.0,0.0,0.0,,0.0
3490,,0.0,0.0,0.0,0.0,,0.0
3491,0.0,0.0,0.0,1.0,1.0,1.0,0.008
3493,,0.0,0.0,0.0,0.0,,0.0
3496,,0.0,0.0,0.0,0.0,,0.0
3498,,0.0,0.0,0.0,0.0,,0.0
3499,,0.0,0.0,0.0,0.0,,0.0
3500,,0.0,0.0,0.0,0.0,,0.0
3501,,0.0,0.0,0.0,0.0,,0.0
3509,,0.0,0.0,0.0,0.0,,0.0
3511,,0.0,0.0,0.0,0.0,,0.0
3512,,0.0,0.0,0.0,0.0,,0.0
3513,,0.0,0.0,0.0,0.0,,0.0
3514,,0.0,0.0,0.0,0.0,,0.0
3515,,0.0,0.0,0.0,0.0,,0.0
3516,0.0,0.0,0.0,1.0,1.0,1.0,0.008
3517,,0.0,0.0,0.0,0.0,,0.0
3518,,0.0,0.0,0.0,0.0,,0.0
3519,,0.0,0.0,0.0,0.0,,0.0
3520,,0.0,0.0,0.0,0.0,,0.0
3521,,0.0,0.0,0.0,0.0,,0.0
3522,,0.0,0.0,0.0,0.0,,0.0
3523,,0.0,0.0,0.0,0.0,,0.0
3524,,0.0,0.0,0.0,0.0,,0.0
3525,,0.0,0.0,0.0,0.0,,0.0
3526,,0.0,0.0,0.0,0.0,,0.0
3530,,0.0,0.0,0.0,0.0,,0.0
3595,,0.0,0.0,0.0,0.0,,0.0
3596,,0.0,0.0,0.0,0.0,,0.0
3597,0.0,0.0,1.0,1.0,1.0,1.0,0.03
3600,0.0,0.0,1.0,1.0,1.0,1.0,0.03
3603,,0.0,0.0,0.0,0.0,,0.0
3604,,0.0,0.0,0.0,0.0,,0.0
3605,,0.0,0.0,0.0,0.0,,0.0
3606,,0.0,0.0,0.0,0.0,,0.0
3620,0.0,1.0,1.0,1.0,1.0,1.0,0.125
3626,,0.0,0.0,0.0,0.0,,0.0
3628,,0.0,0.0,0.0,0.0,,0.0
3629,,0.0,0.0,0.0,0.0,,0.0
3630,,0.0,0.0,0.0,0.0,,0.0
3631,,0.0,0.0,0.0,0.0,,0.0
3636,,0.0,0.0,0.0,0.0,,0.0
3638,,0.0,0.0,0.0,0.0,,0.0
3639,,0.0,0.0,0.0,0.0,,0.0
3640,,0.0,0.0,0.0,0.0,,0.0
3641,,0.0,0.0,0.0,0.0,,0.0
3642,0.0,0.0,0.0,1.0,1.0,1.0,0.008
3643,,0.0,0.0,0.0,0.0,,0.0
3645,,0.0,0.0,0.0,0.0,,0.0
3652,,0.0,0.0,0.0,0.0,,0.0
3655,,0.0,0.0,0.0,0.0,,0.0
3660,,0.0,0.0,0.0,0.0,,0.0
3675,0.0,0.0,0.0,1.0,1.0,1.0,0.008
3677,,0.0,0.0,0.0,0.0,,0.0
3678,,0.0,0.0,0.0,0.0,,0.0
3679,,0.0,0.0,0.0,0.0,,0.0
3684,,0.0,0.0,0.0,0.0,,0.0
3685,0.0,0.0,1.0,1.0,1.0,1.0,0.03
3686,,0.0,0.0,0.0,0.0,,0.0
3687,,0.0,0.0,0.0,0.0,,0.0
3688,,0.0,0.0,0.0,0.0,,0.0
3689,,0.0,0.0,0.0,0.0,,0.0
3690,,0.0,0.0,0.0,0.0,,0.0
3691,,0.0,0.0,0.0,0.0,,0.0
3692,,0.0,0.0,0.0,0.0,,0.0
3693,,0.0,0.0,0.0,0.0,,0.0
3694,0.0,1.0,1.0,1.0,1.0,1.0,0.125
3695,,0.0,0.0,0.0,0.0,,0.0
3696,0.0,0.0,0.0,1.0,1.0,1.0,0.008
3698,,0.0,0.0,0.0,0.0,,0.0
3699,,0.0,0.0,0.0,0.0,,0.0
3703,,0.0,0.0,0.0,0.0,,0.0
3704,,0.0,0.0,0.0,0.0,,0.0
3705,,0.0,0.0,0.0,0.0,,0.0
3706,,0.0,0.0,0.0,0.0,,0.0
3708,,0.0,0.0,0.0,0.0,,0.0
3709,,0.0,0.0,0.0,0.0,,0.0
3710,,0.0,0.0,0.0,0.0,,0.0
3726,,0.0,0.0,0.0,0.0,,0.0
3727,,0.0,0.0,0.0,0.0,,0.0
3730,,0.0,0.0,0.0,0.0,,0.0
3731,,0.0,0.0,0.0,0.0,,0.0
3732,0.0,0.0,1.0,1.0,1.0,1.0,0.03
3733,0.0,0.0,0.0,1.0,1.0,1.0,0.008
3734,0.0,0.0,0.0,1.0,1.0,1.0,0.008
3737,,0.0,0.0,0.0,0.0,,0.0
3739,,0.0,0.0,0.0,0.0,,0.0
3743,,0.0,0.0,0.0,0.0,,0.0
3744,,0.0,0.0,0.0,0.0,,0.0
3745,,0.0,0.0,0.0,0.0,,0.0
3746,,0.0,0.0,0.0,0.0,,0.0
3751,,0.0,0.0,0.0,0.0,,0.0
3752,,0.0,0.0,0.0,0.0,,0.0
3757,,0.0,0.0,0.0,0.0,,0.0
3758,,0.0,0.0,0.0,0.0,,0.0
3761,,0.0,0.0,0.0,0.0,,0.0
3763,0.0,0.0,0.0,0.0,1.0,1.667,0.004
3764,,0.0,0.0,0.0,0.0,,0.0
3766,,0.0,0.0,0.0,0.0,,0.0
3778,,0.0,0.0,0.0,0.0,,0.0
3780,,0.0,0.0,0.0,0.0,,0.0
3781,,0.0,0.0,0.0,0.0,,0.0
3782,,0.0,0.0,0.0,0.0,,0.0
3783,,0.0,0.0,0.0,0.0,,0.0
3784,,0.0,0.0,0.0,0.0,,0.0
3785,,0.0,0.0,0.0,0.0,,0.0
3787,,0.0,0.0,0.0,0.0,,0.0
3788,,0.0,0.0,0.0,0.0,,0.0
3791,,0.0,0.0,0.0,0.0,,0.0
3792,,0.0,0.0,0.0,0.0,,0.0
3793,,0.0,0.0,0.0,0.0,,0.0
3802,,0.0,0.0,0.0,0.0,,0.0
3805,,0.0,0.0,0.0,0.0,,0.0
3808,,0.0,0.0,0.0,0.0,,0.0
3809,,0.0,0.0,0.0,0.0,,0.0
3813,,0.0,0.0,0.0,0.0,,0.0
3817,,0.0,0.0,0.0,0.0,,0.0
3821,,0.0,0.0,0.0,0.0,,0.0
3829,,0.0,0.0,0.0,0.0,,0.0
3831,0.0,0.0,0.0,1.0,1.0,1.0,0.008
3842,,0.0,0.0,0.0,0.0,,0.0
3843,,0.0,0.0,0.0,0.0,,0.0
3844,,0.0,0.0,0.0,0.0,,0.0
3846,,0.0,0.0,0.0,0.0,,0.0
3854,,0.0,0.0,0.0,0.0,,0.0
3856,,0.0,0.0,0.0,0.0,,0.0
3857,,0.0,0.0,0.0,0.0,,0.0
3858,,0.0,0.0,0.0,0.0,,0.0
3860,,0.0,0.0,0.0,0.0,,0.0
3861,,0.0,0.0,0.0,0.0,,0.0
3865,,0.0,0.0,0.0,0.0,,0.0
3867,,0.0,0.0,0.0,0.0,,0.0
3869,,0.0,0.0,0.0,0.0,,0.0
3870,,0.0,0.0,0.0,0.0,,0.0
3873,,0.0,0.0,0.0,0.0,,0.0
3879,,0.0,0.0,0.0,0.0,,0.0
3880,0.0,0.0,1.0,1.0,1.0,1.0,0.03
3881,,0.0,0.0,0.0,0.0,,0.0
3882,,0.0,0.0,0.0,0.0,,0.0
3883,,0.0,0.0,0.0,0.0,,0.0
3884,,0.0,0.0,0.0,0.0,,0.0
3885,0.0,0.0,1.0,1.0,1.0,1.0,0.03
3890,,0.0,0.0,0.0,0.0,,0.0
3891,,0.0,0.0,0.0,0.0,,0.0
3893,,0.0,0.0,0.0,0.0,,0.0
3895,0.0,0.0,0.0,1.0,1.0,1.0,0.008
3896,,0.0,0.0,0.0,0.0,,0.0
3897,,0.0,0.0,0.0,0.0,,0.0
3898,0.0,1.0,1.0,1.0,1.0,1.0,0.125
3899,,0.0,0.0,0.0,0.0,,0.0
3900,,0.0,0.0,0.0,0.0,,0.0
3901,,0.0,0.0,0.0,0.0,,0.0
3909,,0.0,0.0,0.0,0.0,,0.0
3916,,0.0,0.0,0.0,0.0,,0.0
3917,,0.0,0.0,0.0,0.0,,0.0
3918,,0.0,0.0,0.0,0.0,,0.0
3923,,0.0,0.0,0.0,0.0,,0.0
3924,,0.0,0.0,0.0,0.0,,0.0
3925,,0.0,0.0,0.0,0.0,,0.0
3930,,0.0,0.0,0.0,0.0,,0.0
3931,,0.0,0.0,0.0,0.0,,0.0
