bid,0.2,0.05,0.01,0.005,0.002,0.0,ead
19047000,0.0,0.0,10000.0,10000.0,10000.0,10000.0,300.0
19050000,0.0,72800.0,72800.0,72800.0,72800.0,72800.0,9100.0
19051000,0.0,14300.0,14300.0,14300.0,14300.0,14300.0,1787.5
19051001,0.0,19500.0,19500.0,19500.0,19500.0,19500.0,2437.5
19054000,0.0,34000.0,34000.0,34000.0,34000.0,34000.0,4250.0
19055000,0.0,32000.0,32000.0,32000.0,32000.0,32000.0,4000.0
19064000,,0.0,0.0,0.0,0.0,,0.0
19065001,0.0,18200.0,18200.0,18200.0,18200.0,18200.0,2275.0
19072000,,0.0,0.0,0.0,0.0,,0.0
19074000,0.0,42900.0,42900.0,42900.0,369777.375,587695.625,6724.489
19082000,,0.0,0.0,0.0,0.0,,0.0
19083000,,0.0,0.0,0.0,0.0,,0.0
19084000,0.0,27300.0,27300.0,27300.0,27300.0,27300.0,3412.5
19088000,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,1250.0
19088001,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,1250.0
19094000,,0.0,0.0,0.0,0.0,,0.0
19095000,0.0,0.0,22100.0,22100.0,22100.0,22100.0,663.0
19097000,,0.0,0.0,0.0,0.0,,0.0
19099000,0.0,16900.0,16900.0,16900.0,16900.0,16900.0,2112.5
19109000,0.0,13000.0,13000.0,13000.0,13000.0,13000.0,1625.0
19110000,,0.0,0.0,0.0,0.0,,0.0
19111000,,0.0,0.0,0.0,0.0,,0.0
19111001,,0.0,0.0,0.0,0.0,,0.0
19118000,0.0,30000.0,30000.0,30000.0,30000.0,30000.0,3750.0
19119000,0.0,66000.0,66000.0,66000.0,66000.0,66000.0,8250.0
19120000,0.0,11700.0,11700.0,11700.0,11700.0,11700.0,1462.5
19120001,0.0,52000.0,52000.0,52000.0,52000.0,52000.0,6500.0
19121000,0.0,42900.0,42900.0,42900.0,42900.0,42900.0,5362.5
19136000,,0.0,0.0,0.0,0.0,,0.0
19137000,0.0,44000.0,44000.0,44000.0,44000.0,44000.0,5500.0
19138000,0.0,0.0,36000.0,36000.0,36000.0,36000.0,1080.0
19143001,0.0,0.0,0.0,0.0,20000.0,33333.333,83.333
19144000,0.0,18000.0,18000.0,18000.0,18000.0,18000.0,2250.0
19144001,0.0,72000.0,72000.0,72000.0,72000.0,72000.0,9000.0
19145000,0.0,22100.0,22100.0,22100.0,22100.0,22100.0,2762.5
19146000,0.0,18200.0,18200.0,18200.0,18200.0,18200.0,2275.0
19148001,,0.0,0.0,0.0,0.0,,0.0
19149000,0.0,19500.0,19500.0,19500.0,19500.0,19500.0,2437.5
19150000,0.0,20800.0,20800.0,20800.0,20800.0,20800.0,2600.0
19151000,0.0,0.0,0.0,40000.0,40000.0,40000.0,300.0
19151001,0.0,0.0,0.0,38000.0,38000.0,38000.0,285.0
19154000,0.0,41600.0,41600.0,41600.0,41600.0,41600.0,5200.0
19155000,,0.0,0.0,0.0,0.0,,0.0
19157000,,0.0,0.0,0.0,0.0,,0.0
19158000,,0.0,0.0,0.0,0.0,,0.0
19159000,,0.0,0.0,0.0,0.0,,0.0
19162000,0.0,0.0,0.0,0.0,78000.0,130000.0,325.0
19163000,0.0,0.0,0.0,0.0,19500.0,32500.0,81.25
19164000,,0.0,0.0,0.0,0.0,,0.0
19167000,0.0,58000.0,58000.0,58000.0,58000.0,58000.0,7250.0
19168000,0.0,19500.0,19500.0,19500.0,19500.0,19500.0,2437.5
19171000,,0.0,0.0,0.0,0.0,,0.0
19174000,0.0,0.0,0.0,0.0,30000.0,50000.0,125.0
19175000,0.0,0.0,0.0,29900.0,29900.0,29900.0,224.25
19176000,0.0,0.0,0.0,0.0,23400.0,39000.0,97.5
19177000,0.0,48100.0,48100.0,48100.0,48100.0,48100.0,6012.5
19178000,,0.0,0.0,0.0,0.0,,0.0
19179000,0.0,0.0,0.0,0.0,32000.0,53333.333,133.333
19181000,,0.0,0.0,0.0,0.0,,0.0
19183000,0.0,0.0,36000.0,36000.0,36000.0,36000.0,1080.0
19184000,0.0,0.0,30000.0,30000.0,30000.0,30000.0,900.0
19185000,,0.0,0.0,0.0,0.0,,0.0
19186000,0.0,0.0,26000.0,26000.0,26000.0,26000.0,780.0
19187000,0.0,0.0,16900.0,16900.0,16900.0,16900.0,507.0
19188000,0.0,0.0,12000.0,12000.0,12000.0,12000.0,360.0
19195000,,0.0,0.0,0.0,0.0,,0.0
19196000,0.0,0.0,52000.0,52000.0,52000.0,52000.0,1560.0
19198000,,0.0,0.0,0.0,0.0,,0.0
19198001,,0.0,0.0,0.0,0.0,,0.0
19200000,0.0,11700.0,11700.0,11700.0,11700.0,11700.0,1462.5
19205000,0.0,0.0,10000.0,10000.0,10000.0,10000.0,300.0
19206000,0.0,0.0,10000.0,10000.0,10000.0,10000.0,300.0
19207000,0.0,30000.0,30000.0,30000.0,30000.0,30000.0,3750.0
19210000,0.0,22100.0,22100.0,22100.0,22100.0,22100.0,2762.5
19210001,0.0,0.0,11700.0,11700.0,11700.0,11700.0,351.0
19210002,0.0,0.0,11700.0,11700.0,11700.0,11700.0,351.0
19211000,0.0,22100.0,22100.0,22100.0,22100.0,22100.0,2762.5
19211001,0.0,0.0,11700.0,11700.0,11700.0,11700.0,351.0
19211002,0.0,0.0,10400.0,10400.0,10400.0,10400.0,312.0
19212000,0.0,238000.0,238000.0,238000.0,238000.0,238000.0,29750.0
19214000,,0.0,0.0,0.0,0.0,,0.0
19215000,0.0,66000.0,66000.0,66000.0,66000.0,66000.0,8250.0
19216000,0.0,0.0,32000.0,32000.0,32000.0,32000.0,960.0
19217000,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,1250.0
19218000,0.0,26000.0,26000.0,26000.0,26000.0,26000.0,3250.0
19223000,,0.0,0.0,0.0,0.0,,0.0
19224000,0.0,0.0,0.0,0.0,60000.0,100000.0,250.0
19225000,0.0,142000.0,142000.0,142000.0,142000.0,142000.0,17750.0
19226000,0.0,320000.0,320000.0,320000.0,320000.0,320000.0,40000.0
19231000,0.0,62000.0,62000.0,62000.0,62000.0,62000.0,7750.0
19254000,0.0,16900.0,16900.0,16900.0,16900.0,16900.0,2112.5
19255000,0.0,28000.0,28000.0,28000.0,28000.0,28000.0,3500.0
19256000,0.0,24700.0,24700.0,24700.0,24700.0,24700.0,3087.5
19257000,0.0,13000.0,13000.0,13000.0,13000.0,13000.0,1625.0
19258000,0.0,10400.0,10400.0,10400.0,10400.0,10400.0,1300.0
19259000,0.0,19500.0,19500.0,19500.0,19500.0,19500.0,2437.5
19260000,0.0,15600.0,15600.0,15600.0,15600.0,15600.0,1950.0
19292000,0.0,24700.0,24700.0,24700.0,24700.0,24700.0,3087.5
19294000,0.0,28000.0,28000.0,28000.0,28000.0,28000.0,3500.0
19305000,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,2500.0
19305001,0.0,16000.0,16000.0,16000.0,16000.0,16000.0,2000.0
19305002,0.0,18000.0,18000.0,18000.0,18000.0,18000.0,2250.0
19345001,0.0,24000.0,24000.0,24000.0,24000.0,24000.0,3000.0
19349000,0.0,37700.0,37700.0,37700.0,37700.0,37700.0,4712.5
19351000,0.0,19500.0,19500.0,19500.0,19500.0,19500.0,2437.5
19354000,0.0,52000.0,52000.0,52000.0,52000.0,52000.0,6500.0
19360000,0.0,30000.0,30000.0,30000.0,30000.0,30000.0,3750.0
19365000,0.0,42900.0,42900.0,42900.0,42900.0,42900.0,5362.5
19366000,0.0,28000.0,28000.0,28000.0,28000.0,28000.0,3500.0
19367000,0.0,20800.0,20800.0,20800.0,20800.0,20800.0,2600.0
19368000,0.0,13000.0,13000.0,13000.0,13000.0,13000.0,1625.0
19372000,0.0,15600.0,15600.0,15600.0,15600.0,15600.0,1950.0
19406000,0.0,20800.0,20800.0,20800.0,20800.0,20800.0,2600.0
19407000,0.0,27300.0,27300.0,27300.0,27300.0,27300.0,3412.5
19408000,0.0,18200.0,18200.0,18200.0,18200.0,18200.0,2275.0
19424000,0.0,18200.0,18200.0,18200.0,18200.0,18200.0,2275.0
19429000,0.0,26000.0,26000.0,26000.0,26000.0,26000.0,3250.0
19430000,0.0,10400.0,10400.0,10400.0,10400.0,10400.0,1300.0
19431000,0.0,13000.0,13000.0,13000.0,13000.0,13000.0,1625.0
19432000,0.0,10400.0,10400.0,10400.0,10400.0,10400.0,1300.0
19443000,0.0,16900.0,16900.0,16900.0,16900.0,16900.0,2112.5
19444000,0.0,26000.0,26000.0,26000.0,26000.0,26000.0,3250.0
19445000,0.0,30000.0,30000.0,30000.0,30000.0,30000.0,3750.0
19452000,0.0,24700.0,24700.0,24700.0,24700.0,24700.0,3087.5
19453000,0.0,24700.0,24700.0,24700.0,24700.0,24700.0,3087.5
19467001,0.0,16900.0,16900.0,16900.0,16900.0,16900.0,2112.5
19470000,0.0,52000.0,52000.0,52000.0,52000.0,52000.0,6500.0
19473000,0.0,11700.0,11700.0,11700.0,11700.0,11700.0,1462.5
19501001,0.0,18200.0,18200.0,18200.0,18200.0,18200.0,2275.0
19514000,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,2500.0
19514001,0.0,36000.0,36000.0,36000.0,36000.0,36000.0,4500.0
19515000,0.0,14300.0,14300.0,14300.0,14300.0,14300.0,1787.5
19541000,0.0,33800.0,33800.0,33800.0,33800.0,33800.0,4225.0
19551000,0.0,45500.0,45500.0,45500.0,45500.0,45500.0,5687.5
19552000,0.0,38000.0,38000.0,38000.0,38000.0,38000.0,4750.0
19553000,0.0,40000.0,40000.0,40000.0,40000.0,40000.0,5000.0
19554000,0.0,34000.0,34000.0,34000.0,34000.0,34000.0,4250.0
19555000,0.0,20800.0,20800.0,20800.0,20800.0,20800.0,2600.0
19562000,0.0,38000.0,38000.0,38000.0,38000.0,38000.0,4750.0
19585001,0.0,50000.0,50000.0,50000.0,50000.0,50000.0,6250.0
19587000,0.0,16000.0,16000.0,16000.0,16000.0,16000.0,2000.0
19587001,0.0,44000.0,44000.0,44000.0,44000.0,44000.0,5500.0
19588000,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,2500.0
19588001,0.0,42000.0,42000.0,42000.0,42000.0,42000.0,5250.0
19594000,0.0,50700.0,50700.0,50700.0,50700.0,50700.0,6337.5
19596000,0.0,9100.0,9100.0,9100.0,9100.0,9100.0,1137.5
19610000,0.0,11700.0,11700.0,11700.0,11700.0,11700.0,1462.5
19610001,0.0,16900.0,16900.0,16900.0,16900.0,16900.0,2112.5
19611000,0.0,11700.0,11700.0,11700.0,11700.0,11700.0,1462.5
19611001,0.0,28600.0,28600.0,28600.0,28600.0,28600.0,3575.0
19654001,0.0,34000.0,34000.0,34000.0,34000.0,34000.0,4250.0
19662000,0.0,23400.0,23400.0,23400.0,23400.0,23400.0,2925.0
19662001,0.0,24700.0,24700.0,24700.0,24700.0,24700.0,3087.5
19674000,0.0,97500.0,97500.0,97500.0,97500.0,97500.0,12187.5
19694000,0.0,91000.0,91000.0,91000.0,91000.0,91000.0,11375.0
19695000,0.0,52000.0,52000.0,52000.0,52000.0,52000.0,6500.0
19696000,0.0,30000.0,30000.0,30000.0,30000.0,30000.0,3750.0
19699000,0.0,24000.0,24000.0,24000.0,24000.0,24000.0,3000.0
19807000,0.0,15600.0,15600.0,15600.0,15600.0,15600.0,1950.0
19820000,0.0,18200.0,18200.0,18200.0,18200.0,18200.0,2275.0
19821000,0.0,22000.0,22000.0,22000.0,22000.0,22000.0,2750.0
19822000,0.0,15600.0,15600.0,15600.0,15600.0,15600.0,1950.0
19823000,0.0,44000.0,44000.0,44000.0,44000.0,44000.0,5500.0
19824000,0.0,26000.0,26000.0,26000.0,26000.0,26000.0,3250.0
19826000,0.0,34000.0,34000.0,34000.0,34000.0,34000.0,4250.0
19829000,0.0,34000.0,34000.0,34000.0,34000.0,34000.0,4250.0
19830000,0.0,18000.0,18000.0,18000.0,18000.0,18000.0,2250.0
19835000,0.0,29900.0,29900.0,29900.0,29900.0,29900.0,3737.5
19840000,0.0,15600.0,15600.0,15600.0,15600.0,15600.0,1950.0
19841000,0.0,34000.0,34000.0,34000.0,34000.0,34000.0,4250.0
19852000,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,1250.0
19853000,0.0,28600.0,28600.0,28600.0,28600.0,28600.0,3575.0
19858001,0.0,28000.0,28000.0,28000.0,28000.0,28000.0,3500.0
19864000,0.0,36000.0,36000.0,36000.0,36000.0,36000.0,4500.0
19866000,0.0,28000.0,28000.0,28000.0,28000.0,28000.0,3500.0
19867000,0.0,22100.0,22100.0,22100.0,22100.0,22100.0,2762.5
19884000,0.0,28000.0,28000.0,28000.0,28000.0,28000.0,3500.0
19894000,0.0,42900.0,42900.0,42900.0,42900.0,42900.0,5362.5
19902000,0.0,104000.0,104000.0,104000.0,104000.0,104000.0,13000.0
19907000,0.0,58000.0,58000.0,58000.0,58000.0,58000.0,7250.0
19913000,0.0,30000.0,30000.0,30000.0,30000.0,30000.0,3750.0
19914000,0.0,27300.0,27300.0,27300.0,27300.0,27300.0,3412.5
19920001,0.0,26000.0,26000.0,26000.0,26000.0,26000.0,3250.0
19921000,0.0,40300.0,40300.0,40300.0,40300.0,40300.0,5037.5
19931000,0.0,19500.0,19500.0,19500.0,19500.0,19500.0,2437.5
19932000,0.0,13000.0,13000.0,13000.0,13000.0,13000.0,1625.0
19947001,,0.0,0.0,0.0,0.0,,0.0
19957001,0.0,18200.0,18200.0,18200.0,18200.0,18200.0,2275.0
19959000,0.0,48000.0,48000.0,48000.0,48000.0,48000.0,6000.0
19960000,0.0,15600.0,15600.0,15600.0,15600.0,15600.0,1950.0
19960001,0.0,44200.0,44200.0,44200.0,44200.0,44200.0,5525.0
19964000,0.0,11700.0,11700.0,11700.0,11700.0,11700.0,1462.5
19964001,0.0,27300.0,27300.0,27300.0,27300.0,27300.0,3412.5
19968000,0.0,19500.0,19500.0,19500.0,19500.0,19500.0,2437.5
19999000,0.0,31200.0,31200.0,31200.0,31200.0,31200.0,3900.0
20000000,0.0,45500.0,45500.0,45500.0,45500.0,45500.0,5687.5
20000001,0.0,15600.0,15600.0,15600.0,15600.0,15600.0,1950.0
20001000,0.0,24700.0,24700.0,24700.0,24700.0,24700.0,3087.5
20027000,0.0,28000.0,28000.0,28000.0,28000.0,28000.0,3500.0
20028000,0.0,27300.0,27300.0,27300.0,27300.0,27300.0,3412.5
20031000,0.0,22100.0,22100.0,22100.0,22100.0,22100.0,2762.5
20034000,,0.0,0.0,0.0,0.0,,0.0
20034001,,0.0,0.0,0.0,0.0,,0.0
20037000,0.0,44200.0,44200.0,44200.0,44200.0,44200.0,5525.0
20038001,0.0,31200.0,31200.0,31200.0,31200.0,31200.0,3900.0
20062000,0.0,30000.0,30000.0,30000.0,30000.0,30000.0,3750.0
20070000,,0.0,0.0,0.0,0.0,,0.0
20074000,,0.0,0.0,0.0,0.0,,0.0
20087000,,0.0,0.0,0.0,0.0,,0.0
20093000,0.0,27300.0,27300.0,27300.0,27300.0,27300.0,3412.5
20095000,0.0,54000.0,54000.0,54000.0,312700.5,485167.5,7827.919
20096000,0.0,68000.0,68000.0,68000.0,68000.0,68000.0,8500.0
20097000,0.0,34000.0,34000.0,34000.0,34000.0,34000.0,4250.0
20098000,,0.0,0.0,0.0,0.0,,0.0
20098001,,0.0,0.0,0.0,0.0,,0.0
20109000,0.0,30000.0,30000.0,30000.0,30000.0,30000.0,3750.0
20118000,0.0,31200.0,31200.0,31200.0,31200.0,31200.0,3900.0
20122000,,0.0,0.0,0.0,0.0,,0.0
20124000,,0.0,0.0,0.0,0.0,,0.0
20132000,0.0,58000.0,58000.0,58000.0,58000.0,58000.0,7250.0
20134000,0.0,34000.0,34000.0,34000.0,34000.0,34000.0,4250.0
20135000,0.0,29900.0,29900.0,29900.0,29900.0,29900.0,3737.5
20138000,0.0,38000.0,38000.0,38000.0,38000.0,38000.0,4750.0
20173000,,0.0,0.0,0.0,0.0,,0.0
20174000,,0.0,0.0,0.0,0.0,,0.0
20175000,0.0,41600.0,41600.0,41600.0,41600.0,41600.0,5200.0
20181000,0.0,37700.0,37700.0,37700.0,37700.0,37700.0,4712.5
20182000,0.0,24000.0,24000.0,24000.0,24000.0,24000.0,3000.0
20196000,0.0,35100.0,35100.0,35100.0,35100.0,35100.0,4387.5
20197000,0.0,92000.0,92000.0,92000.0,544667.6,846446.0,13386.115
20197001,0.0,28000.0,28000.0,28000.0,168154.7,261591.167,4083.978
20209000,0.0,32500.0,32500.0,32500.0,32500.0,32500.0,4062.5
20210000,0.0,37700.0,37700.0,37700.0,37700.0,37700.0,4712.5
20211000,0.0,36400.0,36400.0,36400.0,36400.0,36400.0,4550.0
20216000,0.0,34000.0,34000.0,34000.0,34000.0,34000.0,4250.0
20218000,0.0,40300.0,40300.0,40300.0,40300.0,40300.0,5037.5
20237001,,0.0,0.0,0.0,0.0,,0.0
20243000,0.0,19500.0,19500.0,19500.0,19500.0,19500.0,2437.5
20245001,0.0,24000.0,24000.0,24000.0,24000.0,24000.0,3000.0
20254000,0.0,24700.0,24700.0,24700.0,24700.0,24700.0,3087.5
20254001,0.0,13000.0,13000.0,13000.0,13000.0,13000.0,1625.0
20265000,0.0,28000.0,28000.0,28000.0,28000.0,28000.0,3500.0
20266000,0.0,38000.0,38000.0,38000.0,38000.0,38000.0,4750.0
20273000,0.0,24700.0,24700.0,24700.0,24700.0,24700.0,3087.5
20273001,0.0,11700.0,11700.0,11700.0,11700.0,11700.0,1462.5
20275000,0.0,18200.0,18200.0,18200.0,18200.0,18200.0,2275.0
20282000,,0.0,0.0,0.0,0.0,,0.0
20282001,,0.0,0.0,0.0,0.0,,0.0
20283000,,0.0,0.0,0.0,0.0,,0.0
20284000,0.0,16900.0,16900.0,16900.0,16900.0,16900.0,2112.5
20294000,0.0,26000.0,26000.0,26000.0,26000.0,26000.0,3250.0
20300000,0.0,24000.0,24000.0,24000.0,24000.0,24000.0,3000.0
20306001,0.0,26000.0,26000.0,26000.0,26000.0,26000.0,3250.0
20307000,0.0,22000.0,22000.0,22000.0,22000.0,22000.0,2750.0
20307001,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,2500.0
20310001,0.0,0.0,19500.0,19500.0,19500.0,19500.0,585.0
20311000,0.0,10400.0,10400.0,10400.0,10400.0,10400.0,1300.0
20311001,0.0,35100.0,35100.0,35100.0,35100.0,35100.0,4387.5
20312000,0.0,18000.0,18000.0,18000.0,18000.0,18000.0,2250.0
20312001,0.0,40000.0,40000.0,40000.0,40000.0,40000.0,5000.0
20324000,0.0,36000.0,36000.0,36000.0,36000.0,36000.0,4500.0
20335000,0.0,46000.0,46000.0,46000.0,267864.325,415773.875,6674.435
20335001,0.0,22000.0,22000.0,22000.0,22000.0,22000.0,2750.0
20336000,0.0,30000.0,30000.0,30000.0,30000.0,30000.0,3750.0
20337000,0.0,18200.0,18200.0,18200.0,125512.8,197054.667,2722.137
20338000,0.0,28600.0,28600.0,28600.0,28600.0,28600.0,3575.0
20339000,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,2500.0
20340000,0.0,26000.0,26000.0,26000.0,26000.0,26000.0,3250.0
20341000,0.0,30000.0,30000.0,30000.0,30000.0,30000.0,3750.0
20341001,0.0,22000.0,22000.0,22000.0,22000.0,22000.0,2750.0
20342000,0.0,22100.0,22100.0,22100.0,22100.0,22100.0,2762.5
20343000,0.0,40000.0,40000.0,40000.0,40000.0,40000.0,5000.0
20343001,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,2500.0
20344000,0.0,28600.0,28600.0,28600.0,28600.0,28600.0,3575.0
20357000,0.0,26000.0,26000.0,26000.0,26000.0,26000.0,3250.0
20358000,0.0,56000.0,56000.0,56000.0,347754.167,542256.945,8215.642
20368000,0.0,20800.0,20800.0,20800.0,20800.0,20800.0,2600.0
20369000,0.0,0.0,30000.0,30000.0,30000.0,30000.0,900.0
20377000,0.0,862000.0,862000.0,862000.0,862000.0,862000.0,107750.0
20377001,,0.0,0.0,0.0,0.0,,0.0
20377002,0.0,5042000.0,5042000.0,5042000.0,5042000.0,5042000.0,630250.0
20379000,0.0,36400.0,36400.0,36400.0,36400.0,36400.0,4550.0
20380000,0.0,30000.0,30000.0,30000.0,30000.0,30000.0,3750.0
20380001,0.0,24000.0,24000.0,24000.0,24000.0,24000.0,3000.0
20381000,0.0,28000.0,28000.0,28000.0,28000.0,28000.0,3500.0
20389000,,0.0,0.0,0.0,0.0,,0.0
20390000,0.0,15600.0,15600.0,15600.0,15600.0,15600.0,1950.0
20390001,0.0,18200.0,18200.0,18200.0,18200.0,18200.0,2275.0
20390002,0.0,19500.0,19500.0,19500.0,19500.0,19500.0,2437.5
20392000,0.0,37700.0,37700.0,37700.0,37700.0,37700.0,4712.5
20393000,0.0,14300.0,14300.0,14300.0,14300.0,14300.0,1787.5
20410001,,0.0,0.0,0.0,0.0,,0.0
20411000,0.0,32000.0,32000.0,32000.0,32000.0,32000.0,4000.0
20414000,0.0,0.0,26000.0,26000.0,26000.0,26000.0,780.0
20415000,0.0,46000.0,46000.0,46000.0,46000.0,46000.0,5750.0
20416000,0.0,32000.0,32000.0,32000.0,32000.0,32000.0,4000.0
20434000,0.0,37700.0,37700.0,37700.0,37700.0,37700.0,4712.5
20435000,0.0,39000.0,39000.0,39000.0,39000.0,39000.0,4875.0
20437000,0.0,20000.0,48744.5,119053.75,134435.0,144689.167,3953.743
20437001,0.0,40000.0,40000.0,40000.0,40000.0,40000.0,5000.0
20439000,0.0,48100.0,48100.0,48100.0,48100.0,48100.0,6012.5
20440000,0.0,32000.0,32000.0,32000.0,32000.0,32000.0,4000.0
20444000,0.0,34000.0,34000.0,34000.0,34000.0,34000.0,4250.0
20446000,0.0,0.0,46000.0,46000.0,46000.0,46000.0,1380.0
20450000,0.0,20800.0,20800.0,20800.0,20800.0,20800.0,2600.0
20451000,0.0,29900.0,29900.0,29900.0,29900.0,29900.0,3737.5
20453000,0.0,50700.0,50700.0,50700.0,50700.0,50700.0,6337.5
20454000,0.0,31200.0,31200.0,31200.0,31200.0,31200.0,3900.0
20460000,0.0,37700.0,37700.0,37700.0,37700.0,37700.0,4712.5
20461000,0.0,37700.0,37700.0,37700.0,37700.0,37700.0,4712.5
20462000,0.0,37700.0,37700.0,37700.0,37700.0,37700.0,4712.5
20463000,0.0,37700.0,37700.0,37700.0,37700.0,37700.0,4712.5
20466000,0.0,24000.0,24000.0,24000.0,24000.0,24000.0,3000.0
20481000,0.0,35100.0,35100.0,35100.0,35100.0,35100.0,4387.5
20482000,0.0,39000.0,39000.0,39000.0,39000.0,39000.0,4875.0
20483000,0.0,36400.0,36400.0,36400.0,36400.0,36400.0,4550.0
20484000,0.0,36400.0,36400.0,36400.0,36400.0,36400.0,4550.0
20485000,0.0,0.0,32000.0,32000.0,32000.0,32000.0,960.0
20486000,0.0,34000.0,34000.0,34000.0,34000.0,34000.0,4250.0
20502000,0.0,36400.0,36400.0,36400.0,36400.0,36400.0,4550.0
20503000,0.0,33800.0,33800.0,33800.0,33800.0,33800.0,4225.0
20504000,0.0,29900.0,29900.0,29900.0,29900.0,29900.0,3737.5
20505000,0.0,28000.0,28000.0,28000.0,28000.0,28000.0,3500.0
20507000,0.0,37700.0,37700.0,37700.0,37700.0,37700.0,4712.5
20508000,0.0,42000.0,42000.0,42000.0,42000.0,42000.0,5250.0
20509000,0.0,44000.0,44000.0,44000.0,44000.0,44000.0,5500.0
20511001,0.0,18000.0,18000.0,18000.0,18000.0,18000.0,2250.0
20513000,0.0,36400.0,36400.0,36400.0,36400.0,36400.0,4550.0
20519000,0.0,34000.0,34000.0,34000.0,34000.0,34000.0,4250.0
20520000,0.0,42000.0,42000.0,42000.0,42000.0,42000.0,5250.0
20535000,,0.0,0.0,0.0,0.0,,0.0
20536001,0.0,15600.0,15600.0,15600.0,15600.0,15600.0,1950.0
20550001,0.0,0.0,22100.0,22100.0,22100.0,22100.0,663.0
20557000,,0.0,0.0,0.0,0.0,,0.0
20589001,0.0,28000.0,28000.0,28000.0,28000.0,28000.0,3500.0
20597000,0.0,1161832.463,1321145.265,1356126.933,1403491.5,1435067.878,150468.157
20599000,0.0,258000.0,258000.0,258000.0,906938.456,1339564.093,34953.91
20599001,0.0,30000.0,30000.0,30000.0,30000.0,30000.0,3750.0
20609000,0.0,11700.0,11700.0,11700.0,11700.0,11700.0,1462.5
20626000,0.0,19500.0,19500.0,19500.0,19500.0,19500.0,2437.5
20629000,,0.0,0.0,0.0,0.0,,0.0
20642000,0.0,0.0,10000.0,10000.0,10000.0,10000.0,300.0
20643000,0.0,0.0,0.0,22100.0,22100.0,22100.0,165.75
20643001,0.0,16900.0,16900.0,16900.0,16900.0,16900.0,2112.5
20644000,0.0,0.0,24700.0,24700.0,24700.0,24700.0,741.0
20644001,0.0,0.0,19500.0,19500.0,19500.0,19500.0,585.0
20649000,,0.0,0.0,0.0,0.0,,0.0
20661000,0.0,156000.0,709802.496,734180.215,804311.671,851065.975,36589.122
20663000,0.0,0.0,0.0,28000.0,28000.0,28000.0,210.0
20684000,0.0,50000.0,50000.0,50000.0,50000.0,50000.0,6250.0
20698000,0.0,26000.0,26000.0,26000.0,26000.0,26000.0,3250.0
20698001,0.0,44000.0,44000.0,44000.0,44000.0,44000.0,5500.0
20732000,0.0,11700.0,11700.0,11700.0,11700.0,11700.0,1462.5
20770000,0.0,18000.0,18000.0,18000.0,18000.0,18000.0,2250.0
20795000,0.0,470000.0,470000.0,470000.0,470000.0,470000.0,58750.0
20801000,0.0,24700.0,24700.0,24700.0,24700.0,24700.0,3087.5
20806000,0.0,33800.0,33800.0,33800.0,33800.0,33800.0,4225.0
20807000,0.0,27300.0,27300.0,27300.0,27300.0,27300.0,3412.5
20816000,0.0,16000.0,16000.0,16000.0,16000.0,16000.0,2000.0
20816001,0.0,44000.0,44000.0,44000.0,44000.0,44000.0,5500.0
20819000,0.0,34000.0,34000.0,34000.0,34000.0,34000.0,4250.0
20820000,0.0,30000.0,30000.0,30000.0,30000.0,30000.0,3750.0
20823000,0.0,28600.0,28600.0,28600.0,28600.0,28600.0,3575.0
20831000,0.0,19500.0,19500.0,19500.0,19500.0,19500.0,2437.5
20839000,0.0,61100.0,61100.0,61100.0,61100.0,61100.0,7637.5
20850001,0.0,11700.0,11700.0,11700.0,11700.0,11700.0,1462.5
20853000,,0.0,0.0,0.0,0.0,,0.0
20854000,0.0,26000.0,26000.0,26000.0,26000.0,26000.0,3250.0
20871001,0.0,13000.0,13000.0,13000.0,13000.0,13000.0,1625.0
20872000,0.0,0.0,16000.0,16000.0,16000.0,16000.0,480.0
20872001,0.0,0.0,32000.0,32000.0,32000.0,32000.0,960.0
20873000,0.0,14300.0,14300.0,14300.0,14300.0,14300.0,1787.5
20874000,0.0,42000.0,42000.0,42000.0,42000.0,42000.0,5250.0
20875000,0.0,40000.0,40000.0,40000.0,40000.0,40000.0,5000.0
20876000,0.0,40000.0,40000.0,40000.0,40000.0,40000.0,5000.0
20877000,0.0,34000.0,34000.0,34000.0,34000.0,34000.0,4250.0
20878000,,0.0,0.0,0.0,0.0,,0.0
20878001,,0.0,0.0,0.0,0.0,,0.0
20879000,0.0,22100.0,22100.0,22100.0,22100.0,22100.0,2762.5
20879001,0.0,11700.0,11700.0,11700.0,11700.0,11700.0,1462.5
20880000,0.0,30000.0,30000.0,30000.0,30000.0,30000.0,3750.0
20889000,0.0,58000.0,58000.0,58000.0,58000.0,58000.0,7250.0
20891000,0.0,0.0,19500.0,19500.0,19500.0,19500.0,585.0
20894000,0.0,0.0,15600.0,15600.0,15600.0,15600.0,468.0
20905000,0.0,26000.0,26000.0,26000.0,26000.0,26000.0,3250.0
20905001,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,2500.0
